"date";"score";"type";"subtype";"form_id";"question_id";"a";"b";"c";"d"
2017-05-16 23:53:35;0,5;"analysis";"wellformedness";1;1;1;0;0;0
2017-05-16 23:53:35;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-16 23:53:35;0;"testing";"method";1;3;0;0;0;0
2017-05-16 23:53:35;0;"testing";"coverage";1;4;0;0;0;0
2017-05-16 23:53:35;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-16 23:53:35;0;"performance";"capacity";1;6;0;0;0;0
2017-05-16 23:53:35;0;"performance";"xput";1;7;0;0;0;0
2017-05-16 23:53:35;0;"visual";"stat";1;8;0;0;0;0
2017-05-16 23:53:35;0;"visual";"stat";1;9;0;0;0;0
2017-05-16 23:53:35;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 01:28:37;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 01:28:37;0,5;"synthesis";"modelling";1;2;1;0;0;0
2017-05-17 01:28:37;1;"testing";"method";1;3;0;1;0;0
2017-05-17 01:28:37;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 01:28:37;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 01:28:37;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 01:28:37;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 01:28:37;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 01:28:37;0,75;"visual";"stat";1;9;0;1;0;1
2017-05-17 01:28:37;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 01:34:49;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 01:34:49;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 01:34:49;0,75;"testing";"method";1;3;0;1;0;1
2017-05-17 01:34:49;0,75;"testing";"coverage";1;4;0;1;1;1
2017-05-17 01:34:49;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 01:34:49;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 01:34:49;0,5;"performance";"xput";1;7;0;1;0;0
2017-05-17 01:34:49;0,75;"visual";"stat";1;8;1;0;1;0
2017-05-17 01:34:49;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 01:34:49;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 01:53:27;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 01:53:27;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 01:53:27;0;"testing";"method";1;3;0;0;0;0
2017-05-17 01:53:27;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 01:53:27;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 01:53:27;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 01:53:27;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 01:53:27;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 01:53:27;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 01:53:27;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 01:54:00;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 01:54:00;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 01:54:00;1;"testing";"method";1;3;0;1;0;0
2017-05-17 01:54:00;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 01:54:00;0,5;"analysis";"modelchecking";1;5;0;1;0;0
2017-05-17 01:54:00;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 01:54:00;0,5;"performance";"xput";1;7;1;0;0;0
2017-05-17 01:54:00;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 01:54:00;-0,25;"visual";"stat";1;9;0;0;1;0
2017-05-17 01:54:00;0,5;"visual";"stat";1;10;0;0;1;0
2017-05-17 08:04:01;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 08:04:01;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 08:04:01;1;"testing";"method";1;3;0;1;0;0
2017-05-17 08:04:01;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 08:04:01;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 08:04:01;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 08:04:01;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 08:04:01;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 08:04:01;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 08:04:01;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 08:06:30;0,5;"analysis";"wellformedness";1;1;1;1;1;1
2017-05-17 08:06:30;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 08:06:30;0;"testing";"method";1;3;0;0;0;0
2017-05-17 08:06:30;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 08:06:30;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 08:06:30;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 08:06:30;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 08:06:30;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 08:06:30;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 08:06:30;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 08:06:41;0,5;"analysis";"wellformedness";1;1;0;0;0;1
2017-05-17 08:06:41;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 08:06:41;1;"testing";"method";1;3;0;1;0;0
2017-05-17 08:06:41;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 08:06:41;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 08:06:41;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 08:06:41;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 08:06:41;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 08:06:41;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 08:06:41;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 08:09:58;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 08:09:58;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 08:09:58;1;"testing";"method";1;3;0;1;0;0
2017-05-17 08:09:58;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 08:09:58;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 08:09:58;-0,25;"performance";"capacity";1;6;0;0;1;0
2017-05-17 08:09:58;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 08:09:58;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 08:09:58;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 08:09:58;0,75;"visual";"stat";1;10;1;1;1;0
2017-05-17 08:10:48;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 08:10:48;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 08:10:48;0;"testing";"method";1;3;0;0;0;0
2017-05-17 08:10:48;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 08:10:48;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 08:10:48;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 08:10:48;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 08:10:48;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 08:10:48;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 08:10:48;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 08:15:30;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 08:15:30;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 08:15:30;-0,25;"testing";"method";1;3;1;0;0;0
2017-05-17 08:15:30;0,5;"testing";"coverage";1;4;0;0;1;0
2017-05-17 08:15:30;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 08:15:30;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 08:15:30;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 08:15:30;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 08:15:30;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 08:15:30;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 08:20:15;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 08:20:15;0,5;"synthesis";"modelling";1;2;1;0;0;0
2017-05-17 08:20:15;0;"testing";"method";1;3;0;0;0;0
2017-05-17 08:20:15;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 08:20:15;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 08:20:15;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 08:20:15;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 08:20:15;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 08:20:15;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 08:20:15;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:01:17;0,25;"analysis";"wellformedness";1;1;0;1;0;1
2017-05-17 09:01:17;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:01:17;0,75;"testing";"method";1;3;0;1;0;1
2017-05-17 09:01:17;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:01:17;0,5;"analysis";"modelchecking";1;5;0;0;0;1
2017-05-17 09:01:17;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 09:01:17;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:01:17;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:01:17;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 09:01:17;0,5;"visual";"stat";1;10;0;0;1;0
2017-05-17 09:06:27;0,5;"analysis";"wellformedness";1;1;0;0;0;1
2017-05-17 09:06:27;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:06:27;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:06:27;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:06:27;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:06:27;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:06:27;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:06:27;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:06:27;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:06:27;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:08:03;0,5;"analysis";"wellformedness";1;1;0;0;0;1
2017-05-17 09:08:03;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 09:08:03;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:08:03;0,5;"testing";"coverage";1;4;0;0;1;0
2017-05-17 09:08:03;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 09:08:03;0,75;"performance";"capacity";1;6;0;1;1;0
2017-05-17 09:08:03;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:08:03;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:08:03;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:08:03;0,5;"visual";"stat";1;10;0;0;1;0
2017-05-17 09:15:42;0,25;"analysis";"wellformedness";1;1;0;1;0;1
2017-05-17 09:15:42;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:15:42;0,5;"testing";"method";1;3;0;1;1;1
2017-05-17 09:15:42;0,5;"testing";"coverage";1;4;0;1;0;0
2017-05-17 09:15:42;0,5;"analysis";"modelchecking";1;5;0;1;0;0
2017-05-17 09:15:42;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:15:42;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:15:42;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:15:42;0,75;"visual";"stat";1;9;0;1;1;0
2017-05-17 09:15:42;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:30:36;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 09:30:36;0,5;"synthesis";"modelling";1;2;0;0;0;1
2017-05-17 09:30:36;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:30:36;0,5;"testing";"coverage";1;4;0;0;1;0
2017-05-17 09:30:36;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:30:36;0,75;"performance";"capacity";1;6;0;1;1;0
2017-05-17 09:30:36;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:30:36;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:30:36;-0,5;"visual";"stat";1;9;1;0;1;0
2017-05-17 09:30:36;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:36:11;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:36:11;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:36:11;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:36:11;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:36:11;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:36:11;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:36:11;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:36:11;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:36:11;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:36:11;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:39:23;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:39:23;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:39:23;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:39:23;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:39:23;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:39:23;-0,5;"performance";"capacity";1;6;1;0;0;1
2017-05-17 09:39:23;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:39:23;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:39:23;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:39:23;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:41:18;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:41:18;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:41:18;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:41:18;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:41:18;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:41:18;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:41:18;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:41:18;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:41:18;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:41:18;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:42:38;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 09:42:38;0,5;"synthesis";"modelling";1;2;1;0;0;0
2017-05-17 09:42:38;0;"testing";"method";1;3;0;0;0;0
2017-05-17 09:42:38;0,5;"testing";"coverage";1;4;0;1;0;0
2017-05-17 09:42:38;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 09:42:38;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:42:38;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 09:42:38;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 09:42:38;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 09:42:38;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 09:42:43;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:42:43;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 09:42:43;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:42:43;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:42:43;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:42:43;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 09:42:43;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:42:43;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 09:42:43;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:42:43;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:42:53;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:42:53;-0,25;"synthesis";"modelling";1;2;0;1;0;0
2017-05-17 09:42:53;0,75;"testing";"method";1;3;0;1;1;0
2017-05-17 09:42:53;0,5;"testing";"coverage";1;4;0;0;1;0
2017-05-17 09:42:53;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:42:53;-0,25;"performance";"capacity";1;6;0;0;1;0
2017-05-17 09:42:53;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:42:53;0,75;"visual";"stat";1;8;0;1;1;0
2017-05-17 09:42:53;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:42:53;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 09:43:40;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 09:43:40;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 09:43:40;0;"testing";"method";1;3;0;0;0;0
2017-05-17 09:43:40;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 09:43:40;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 09:43:40;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 09:43:40;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 09:43:40;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 09:43:40;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 09:43:40;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 09:44:50;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 09:44:50;0,25;"synthesis";"modelling";1;2;1;0;1;0
2017-05-17 09:44:50;1;"testing";"method";1;3;0;1;0;0
2017-05-17 09:44:50;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 09:44:50;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 09:44:50;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 09:44:50;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 09:44:50;-0,25;"visual";"stat";1;8;0;1;0;0
2017-05-17 09:44:50;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 09:44:50;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:01:29;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:01:29;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:01:29;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:01:29;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:01:29;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:01:29;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:01:29;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:01:29;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:01:29;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 10:01:29;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 10:01:39;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:01:39;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:01:39;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:01:39;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:01:39;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:01:39;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:01:39;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:01:39;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:01:39;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:01:39;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:06:02;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:06:02;0,5;"synthesis";"modelling";1;2;0;0;0;1
2017-05-17 10:06:02;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:06:02;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:06:02;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:06:02;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:06:02;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:06:02;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:06:02;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:06:02;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:13:05;0,75;"analysis";"wellformedness";1;1;1;1;0;1
2017-05-17 10:13:05;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:13:05;0;"testing";"method";1;3;0;0;0;0
2017-05-17 10:13:05;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 10:13:05;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 10:13:05;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:13:05;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 10:13:05;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 10:13:05;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 10:13:05;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 10:21:51;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 10:21:51;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 10:21:51;0;"testing";"method";1;3;0;0;0;0
2017-05-17 10:21:51;0;"testing";"coverage";1;4;0;0;0;0
2017-05-17 10:21:51;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 10:21:51;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:21:51;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 10:21:51;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 10:21:51;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 10:21:51;0;"visual";"stat";1;10;0;0;0;0
2017-05-17 10:26:43;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:26:43;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 10:26:43;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:26:43;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:26:43;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:26:43;0,75;"performance";"capacity";1;6;0;1;1;0
2017-05-17 10:26:43;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:26:43;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:26:43;-0,25;"visual";"stat";1;9;1;0;0;0
2017-05-17 10:26:43;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:28:02;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:28:02;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:28:02;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:28:02;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:28:02;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:28:02;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:28:02;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:28:02;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:28:02;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:28:02;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:29:01;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:29:01;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:29:01;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:29:01;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:29:01;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:29:01;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:29:01;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:29:01;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:29:01;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:29:01;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:30:33;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:30:33;0,25;"synthesis";"modelling";1;2;1;1;0;0
2017-05-17 10:30:33;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:30:33;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:30:33;0,5;"analysis";"modelchecking";1;5;0;0;0;1
2017-05-17 10:30:33;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:30:33;0,5;"performance";"xput";1;7;1;0;0;0
2017-05-17 10:30:33;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:30:33;0,75;"visual";"stat";1;9;0;1;1;0
2017-05-17 10:30:33;0,5;"visual";"stat";1;10;0;0;1;0
2017-05-17 10:33:26;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:33:26;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:33:26;0,75;"testing";"method";1;3;0;1;0;1
2017-05-17 10:33:26;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:33:26;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:33:26;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:33:26;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:33:26;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:33:26;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:33:26;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:35:57;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:35:57;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:35:57;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:35:57;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:35:57;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:35:57;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:35:57;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:35:57;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:35:57;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:35:57;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:36:19;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:36:19;1;"synthesis";"modelling";1;2;1;0;0;1
2017-05-17 10:36:19;1;"testing";"method";1;3;0;1;0;0
2017-05-17 10:36:19;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:36:19;1;"analysis";"modelchecking";1;5;0;1;0;1
2017-05-17 10:36:19;1;"performance";"capacity";1;6;0;1;0;0
2017-05-17 10:36:19;1;"performance";"xput";1;7;1;1;0;0
2017-05-17 10:36:19;1;"visual";"stat";1;8;0;0;1;0
2017-05-17 10:36:19;1;"visual";"stat";1;9;0;1;0;0
2017-05-17 10:36:19;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:38:16;1;"analysis";"wellformedness";1;1;1;0;0;1
2017-05-17 10:38:16;0;"synthesis";"modelling";1;2;0;0;0;0
2017-05-17 10:38:16;0;"testing";"method";1;3;0;0;0;0
2017-05-17 10:38:16;1;"testing";"coverage";1;4;0;1;1;0
2017-05-17 10:38:16;0;"analysis";"modelchecking";1;5;0;0;0;0
2017-05-17 10:38:16;0;"performance";"capacity";1;6;0;0;0;0
2017-05-17 10:38:16;0;"performance";"xput";1;7;0;0;0;0
2017-05-17 10:38:16;0;"visual";"stat";1;8;0;0;0;0
2017-05-17 10:38:16;0;"visual";"stat";1;9;0;0;0;0
2017-05-17 10:38:16;1;"visual";"stat";1;10;1;0;1;0
2017-05-17 10:39:14;0;"analysis";"wellformedness";1;1;0;0;0;0
2017-05-17 10:39:14;0;"synthesis";"modelling";1;2;0;0;0;0
